name,real_label,prob
7si0_E_F_B_ag>7si0_E_F_B_ab,1,0.369466667
3qa3_K_J_L_ag>3qa3_K_J_L_ab,1,0.369409524
1xgu_B_A_C_ag>2dqf_E_D_F_ab,0,0.368980952
3t2n_H_L_A_ag>3t2n_H_L_A_ab,1,0.368445238
6s8i_P_O_C_ag>6s8i_P_O_C_ab,1,0.368434127
7lbe_F_E_A_ag>7lbe_F_E_A_ab,1,0.367875
7bpk_H_L_B_ag>7bpk_H_L_B_ab,1,0.367032143
4r0l_A_B_C_ag>4r0l_A_B_C_ab,1,0.36666422
7dpm_G_H_I_ag>7dpm_G_H_I_ab,1,0.366409014
6eti_F_E_A_ag>6eti_F_E_A_ab,1,0.366375
1ic4_H_L_Y_ag>1ic4_H_L_Y_ab,1,0.365897619
7chf_H_L_R_ag>7chf_H_L_R_ab,1,0.365608333
4mhh_J_K_A_ag>4mhh_J_K_A_ab,1,0.364377381
7beo_C_D_X_ag>7beo_C_D_X_ab,1,0.363938095
3l5w_B_A_J_ag>3l5w_B_A_J_ab,1,0.363760119
7lk4_B_A_R_ag>7lk4_B_A_R_ab,1,0.363746749
5veb_H_L_Y_ag>5veb_H_L_Y_ab,1,0.363170833
1ob1_B_A_C_ag>1ob1_B_A_C_ab,1,0.362865824
4olx_H_L_G_ag>4olx_H_L_G_ab,1,0.362375992
4oga_C_D_E_ag>4oga_C_D_E_ab,1,0.362290873
4qci_B_A_D_ag>4qci_B_A_D_ab,1,0.361645238
7nxa_H_L_E_ag>7nxa_H_L_E_ab,1,0.359166667
4u1g_B_C_A_ag>4u1g_B_C_A_ab,1,0.358175
7r6x_H_L_R_ag>7r6x_H_L_R_ab,1,0.355560714
6niu_F_G_B_ag>6niu_F_G_B_ab,1,0.355079167
7qnw_A_B_E_ag>7qnw_A_B_E_ab,1,0.3548
5uoe_V_W_E_ag>5uoe_V_W_E_ab,1,0.354472619
7e86_A_B_C_ag>7e86_A_B_C_ab,1,0.354461905
5y9f_R_Q_D_ag>5y9f_R_Q_D_ab,1,0.354231349
7r8o_H_L_B_ag>7r8o_H_L_B_ab,1,0.353082143
6lxk_E_F_D_ag>6lxk_E_F_D_ab,1,0.352586111
5udd_J_P_A_ag>5udd_J_P_A_ab,1,0.351847619
3b2u_T_U_S_ag>3b2u_T_U_S_ab,1,0.35154498
4yzf_E_F_A_ag>4yzf_E_F_A_ab,1,0.35045
5sy8_H_L_O_ag>5sy8_H_L_O_ab,1,0.348095238
7a0w_C_D_A_ag>7a0w_C_D_A_ab,1,0.34702381
7a0x_C_D_A_ag>7a0x_C_D_A_ab,1,0.34702381
2uzi_H_L_R_ag>2uzi_H_L_R_ab,1,0.346645238
4ydl_H_L_G_ag>4ydl_H_L_G_ab,1,0.345658929
4rgn_B_C_A_ag>4rgn_B_C_A_ab,1,0.344886905
5otj_H_L_C_ag>5otj_H_L_C_ab,1,0.34456544
5vta_H_L_D_ag>5vta_H_L_D_ab,1,0.343295833
6rps_N_M_B_ag>6rps_N_M_B_ab,1,0.343270833
7s6c_E_G_A_ag>7s6c_E_G_A_ab,1,0.342858333
1nmb_H_L_N_ag>1nmb_H_L_N_ab,1,0.341602381
4olw_H_L_G_ag>4olw_H_L_G_ab,1,0.341550198
6fxn_H_I_C_ag>6fxn_H_I_C_ab,1,0.340910714
5if0_H_L_G_ag>5if0_H_L_G_ab,1,0.339201984
6ck9_D_E_B_ag>6ck9_D_E_B_ab,1,0.338386905
6wps_C_D_B_ag>6wps_C_D_B_ab,1,0.337588003
6zdg_B_C_A_ag>6zdg_B_C_A_ab,1,0.336533333
1xgq_B_A_C_ag>1xgq_B_A_C_ab,1,0.33616627
4jhw_H_L_F_ag>4jhw_H_L_F_ab,1,0.335444192
4ffv_H_L_A_ag>4ffv_H_L_A_ab,1,0.33528373
7d5z_D_C_A_ag>7d5z_D_C_A_ab,1,0.334620437
5v8l_I_M_D_ag>5v8l_I_M_D_ab,1,0.33447123
7lq7_y_z_E_ag>7lq7_y_z_E_ab,1,0.33445
7m7f_C_D_A_ag>7m7f_C_D_A_ab,1,0.334322403
6fla_H_L_I_ag>6fla_H_L_I_ab,1,0.333517473
7pc2_G_H_C_ag>7pc2_G_H_C_ab,1,0.332371429
5d96_J_I_D_ag>5d96_J_I_D_ab,1,0.332025
7kf1_A_B_C_ag>7kf1_A_B_C_ab,1,0.331225595
7bem_H_L_E_ag>7bem_H_L_E_ab,1,0.331161905
6mwv_O_P_N_ag>6mwv_O_P_N_ab,1,0.331123947
4o5i_S_T_G_ag>4o5i_S_T_G_ab,1,0.330798214
6zdh_G_I_C_ag>6zdh_G_I_C_ab,1,0.330772421
6x3z_K_L_D_ag>6x3z_K_L_D_ab,1,0.330159524
7ly9_B_C_G_ag>7ly9_B_C_G_ab,1,0.330143452
6zh9_H_L_E_ag>6zh9_H_L_E_ab,1,0.329973611
7wcz_a_b_A_ag>7wcz_a_b_A_ab,1,0.329676984
6x40_K_L_D_ag>6x40_K_L_D_ab,1,0.327708333
6p8n_B_D_A_ag>6p8n_B_D_A_ab,1,0.327345833
6wjl_H_L_G_ag>6wjl_H_L_G_ab,1,0.326184524
4mxw_W_V_X_ag>4mxw_W_V_X_ab,1,0.325417857
6mpg_8_7_2_ag>6mpg_8_7_2_ab,1,0.325291468
4uao_C_B_A_ag>5xez_C_D_A_ab,0,0.324877778
6svl_A_B_C_ag>6svl_A_B_C_ab,1,0.324740198
6o9i_A_B_C_ag>6o9i_A_B_C_ab,1,0.32435
6q18_H_L_A_ag>6q18_H_L_A_ab,1,0.324233929
7cdi_H_L_E_ag>7cdi_H_L_E_ab,1,0.324030952
6ywd_A_B_C_ag>6s8j_H_L_A_ab,0,0.322044509
7nd7_J_K_C_ag>7nd7_J_K_C_ab,1,0.321564881
7tfn_P_Q_C_ag>7tfn_P_Q_C_ab,1,0.321510714
3ulu_F_E_A_ag>3ulu_F_E_A_ab,1,0.321464286
7nx9_H_L_E_ag>7nx9_H_L_E_ab,1,0.321117262
5vn8_I_K_E_ag>5vn8_I_K_E_ab,1,0.321019048
4al8_H_L_C_ag>4al8_H_L_C_ab,1,0.320495635
7lok_M_L_C_ag>7lok_M_L_C_ab,1,0.320402381
6s3d_E_F_O_ag>6s3d_E_F_O_ab,1,0.320348485
3whe_3_4_I_ag>3whe_3_4_I_ab,1,0.320297619
7cn2_J_j_B_ag>7cn2_J_j_B_ab,1,0.320279762
6d6u_K_L_D_ag>6d6u_K_L_D_ab,1,0.319027381
1fdl_H_L_Y_ag>1fdl_H_L_Y_ab,1,0.315742262
5ies_H_L_C_ag>7ly9_B_C_G_ab,0,0.315323611
6x5b_H_L_A_ag>6x5b_H_L_A_ab,1,0.315093363
6ogx_H_L_G_ag>6ogx_H_L_G_ab,1,0.314969048
6wtv_B_C_A_ag>6wtv_B_C_A_ab,1,0.314410714
4tnv_H_L_A_ag>4tnv_H_L_A_ab,1,0.314344643
7s11_H_L_C_ag>7s11_H_L_C_ab,1,0.314219444
2dqi_H_L_Y_ag>2dqi_H_L_Y_ab,1,0.314099405
1ic7_H_L_Y_ag>1ic7_H_L_Y_ab,1,0.314085119
7nd4_F_G_B_ag>7nd4_F_G_B_ab,1,0.31373869
6q23_G_I_D_ag>6q23_G_I_D_ab,1,0.313358333
1s78_D_C_A_ag>1s78_D_C_A_ab,1,0.312388095
4lss_H_L_G_ag>4lss_H_L_G_ab,1,0.312211905
7e3l_D_E_A_ag>7e3l_D_E_A_ab,1,0.311743796
7faf_g_f_B_ag>7faf_g_f_B_ab,1,0.31172619
4ut9_I_M_B_ag>4ut9_I_M_B_ab,1,0.311560317
4k2u_H_L_A_ag>4k2u_H_L_A_ab,1,0.311307451
5uoe_M_N_B_ag>5uoe_M_N_B_ab,1,0.31110119
5bo1_I_M_A_ag>5bo1_I_M_A_ab,1,0.31103631
7ly9_A_M_K_ag>7ly9_A_M_K_ab,1,0.310827778
3u7y_H_L_G_ag>3u7y_H_L_G_ab,1,0.310220833
7kmg_A_B_C_ag>7kmg_A_B_C_ab,1,0.309803889
5nh3_I_M_B_ag>5nh3_I_M_B_ab,1,0.309225
3w13_C_D_E_ag>3w13_C_D_E_ab,1,0.308319048
5x8l_F_K_A_ag>5x8l_F_K_A_ab,1,0.307467949
6u0l_P_Q_C_ag>6u0l_P_Q_C_ab,1,0.307072222
7l7e_E_F_G_ag>7l7e_E_F_G_ab,1,0.306879167
3opz_H_L_A_ag>3opz_H_L_A_ab,1,0.306624405
7pi3_M_N_H_ag>7pi3_M_N_H_ab,1,0.306497619
7wk9_c_d_C_ag>7wk9_c_d_C_ab,1,0.306244643
7lo6_H_G_E_ag>7lo6_H_G_E_ab,1,0.3052125
6ot1_J_K_E_ag>6ot1_J_K_E_ab,1,0.305070617
4xwo_W_X_T_ag>4xwo_W_X_T_ab,1,0.305043651
2wuc_H_L_A_ag>2wuc_H_L_A_ab,1,0.30475119
7r8l_H_L_E_ag>7r8l_H_L_E_ab,1,0.303876984
3ngb_B_C_A_ag>3ngb_B_C_A_ab,1,0.303585317
6wzl_A_B_E_ag>6wzl_A_B_E_ab,1,0.302970238
6i9i_H_L_D_ag>6i9i_H_L_D_ab,1,0.30232381
5vl3_A_B_R_ag>5vl3_A_B_R_ab,1,0.301954762
6v8x_C_D_A_ag>6v8x_C_D_A_ab,1,0.301827381
4lsv_H_L_G_ag>4lsv_H_L_G_ab,1,0.301128535
5o6v_H_L_B_ag>5o6v_H_L_B_ab,1,0.300902615
7r8l_C_D_E_ag>7r8l_C_D_E_ab,1,0.300705556
5uoe_P_Q_C_ag>5uoe_P_Q_C_ab,1,0.299697024
7q0g_H_L_E_ag>7q0g_H_L_E_ab,1,0.299490476
1i9r_X_Y_C_ag>1i9r_X_Y_C_ab,1,0.299355952
4yc2_B_C_A_ag>4yc2_B_C_A_ab,1,0.299341667
6m3c_H_L_A_ag>6m3c_H_L_A_ab,1,0.299099737
2ybr_A_B_C_ag>2ybr_A_B_C_ab,1,0.298523611
7jx3_A_B_R_ag>7jx3_A_B_R_ab,1,0.298443254
6k68_F_G_I_ag>6adb_E_F_B_ab,0,0.298333333
7k8t_M_N_B_ag>6cm3_O_N_E_ab,0,0.296803571
6w41_H_L_C_ag>6w41_H_L_C_ab,1,0.296066667
7kpj_C_D_F_ag>7kpj_C_D_F_ab,1,0.295740476
7bej_H_L_E_ag>7bej_H_L_E_ab,1,0.295591198
6wtv_H_I_G_ag>6wtv_H_I_G_ab,1,0.295321429
7k8s_O_P_B_ag>6b0n_H_L_G_ab,0,0.295317048
6crq_I_K_B_ag>6crq_I_K_B_ab,1,0.295232143
7c01_C_D_B_ag>7c01_C_D_B_ab,1,0.29375
7ora_H_L_C_ag>7ora_H_L_C_ab,1,0.293600397
4h88_H_L_A_ag>4h88_H_L_A_ab,1,0.292353571
7bel_C_D_X_ag>7bel_C_D_X_ab,1,0.29199881
6v8z_C_F_A_ag>6v8z_C_F_A_ab,1,0.291817857
5d93_C_B_A_ag>5d93_C_B_A_ab,1,0.291789464
6nmu_B_A_C_ag>6nmu_B_A_C_ab,1,0.290883333
5w08_O_P_E_ag>5w08_O_P_E_ab,1,0.290555303
6s3d_H_L_P_ag>6s3d_H_L_P_ab,1,0.290497619
5y9f_L_K_A_ag>5y9f_L_K_A_ab,1,0.290135516
4jan_A_B_I_ag>4jan_A_B_I_ab,1,0.289844048
4hg4_V_W_G_ag>4hg4_V_W_G_ab,1,0.287900595
7n3i_H_L_C_ag>7n3i_H_L_C_ab,1,0.287656746
6s8d_H_L_A_ag>6s8d_H_L_A_ab,1,0.28624881
6al0_H_L_A_ag>6al0_H_L_A_ab,1,0.286150397
6w09_I_M_E_ag>6w09_I_M_E_ab,1,0.285104167
4o5i_W_X_K_ag>4o5i_W_X_K_ab,1,0.284678517
7wd7_a_b_A_ag>6nm6_H_L_G_ab,0,0.2846
5c7x_H_L_A_ag>5c7x_H_L_A_ab,1,0.284182143
7soa_H_L_A_ag>7soa_H_L_A_ab,1,0.283531548
7cyh_E_D_A_ag>7cyh_E_D_A_ab,1,0.283189286
4hc1_M_N_B_ag>4hc1_M_N_B_ab,1,0.282207576
7shz_I_J_G_ag>7shz_I_J_G_ab,1,0.282069444
5bk1_C_D_B_ag>5bk1_C_D_B_ab,1,0.279632937
3cxh_J_K_E_ag>3cxh_J_K_E_ab,1,0.278836905
6mhr_A_B_C_ag>6mhr_A_B_C_ab,1,0.278458046
6s8d_H_L_A_ag>7ps6_H_L_E_ab,0,0.27817381
7wk9_a_b_B_ag>7wk9_a_b_B_ab,1,0.277722619
6woz_H_I_G_ag>6woz_H_I_G_ab,1,0.27754881
4yxh_H_L_A_ag>4yxh_H_L_A_ab,1,0.276686905
6rlo_A_B_I_ag>4fqr_e_f_E_ab,0,0.276447421
4d9r_E_D_B_ag>4d9r_E_D_B_ab,1,0.275800198
7w9f_A_B_E_ag>7w9f_A_B_E_ab,1,0.275489881
3lh2_J_N_U_ag>3lh2_J_N_U_ab,1,0.275229167
7s6d_E_G_A_ag>7s6d_E_G_A_ab,1,0.275096374
7e8c_H_L_A_ag>7e8c_H_L_A_ab,1,0.274765476
4gxu_W_X_K_ag>4gxu_W_X_K_ab,1,0.274138095
4gxu_U_V_I_ag>4gxu_U_V_I_ab,1,0.273703571
5usl_H_L_X_ag>5usl_H_L_X_ab,1,0.273575
5vjq_E_F_K_ag>5vjq_E_F_K_ab,1,0.272936905
6p4b_B_A_D_ag>6p4b_B_A_D_ab,1,0.272171429
7orb_E_F_X_ag>7orb_E_F_X_ab,1,0.270581061
7cwt_P_M_C_ag>7cwt_P_M_C_ab,1,0.270469643
5te7_H_L_G_ag>5te7_H_L_G_ab,1,0.269390657
1oak_H_L_A_ag>1oak_H_L_A_ab,1,0.26835119
6k7o_F_G_R_ag>6k7o_F_G_R_ab,1,0.267909524
7beh_H_L_E_ag>7beh_H_L_E_ab,1,0.265116667
2qr0_B_A_D_ag>7lsf_H_L_E_ab,0,0.265041667
7e8c_D_E_C_ag>7e8c_D_E_C_ab,1,0.265033333
5uty_D_E_B_ag>5uty_D_E_B_ab,1,0.264986905
6wh9_H_I_A_ag>6cuf_8_7_2_ab,0,0.26419246
6h3u_I_M_A_ag>6h3u_I_M_A_ab,1,0.264175
7jmo_H_L_A_ag>7jmo_H_L_A_ab,1,0.26386131
2qql_H_L_A_ag>2qql_H_L_A_ab,1,0.26365
6nmr_A_B_E_ag>6nmr_A_B_E_ab,1,0.263325
6h3t_H_L_A_ag>6h3t_H_L_A_ab,1,0.262984524
4s1q_H_L_G_ag>4s1q_H_L_G_ab,1,0.262314881
4zso_D_C_F_ag>4zso_D_C_F_ab,1,0.262077839
6bf7_E_F_B_ag>6bf7_E_F_B_ab,1,0.261902858
6wtu_H_I_G_ag>6wtu_H_I_G_ab,1,0.26053869
6e63_B_C_A_ag>6e63_B_C_A_ab,1,0.259902381
5kvg_H_L_E_ag>7k7i_J_K_B_ab,0,0.259896429
7cak_E_D_A_ag>7cak_E_D_A_ab,1,0.259034921
6kyz_E_F_D_ag>6kyz_E_F_D_ab,1,0.258992749
4ma7_H_L_A_ag>4ma7_H_L_A_ab,1,0.258875
7mwx_A_B_C_ag>7mwx_A_B_C_ab,1,0.258525
4pp1_F_E_A_ag>4pp1_F_E_A_ab,1,0.258093452
5kzc_H_L_A_ag>5kzc_H_L_A_ab,1,0.257223214
7lf1_F_H_C_ag>7lf1_F_H_C_ab,1,0.256457738
6ii4_H_L_A_ag>6ii4_H_L_A_ab,1,0.255822619
6bpc_E_F_D_ag>6bpc_E_F_D_ab,1,0.255506944
6k68_A_B_H_ag>6k68_A_B_H_ab,1,0.254501786
4ybl_H_L_G_ag>4ybl_H_L_G_ab,1,0.254386217
7k8t_M_N_B_ag>5d9q_N_M_J_ab,0,0.253936905
1g7j_B_A_C_ag>7cdj_H_L_E_ab,0,0.253815476
4xvu_E_F_A_ag>4xvu_E_F_A_ab,1,0.25373373
6icf_H_L_A_ag>6icf_H_L_A_ab,1,0.253322321
6wio_A_B_C_ag>6wio_A_B_C_ab,1,0.253241667
6xc4_X_Y_Z_ag>6xc4_X_Y_Z_ab,1,0.252798485
7bek_H_L_E_ag>7bek_H_L_E_ab,1,0.251016667
7a0y_C_D_A_ag>7a0y_C_D_A_ab,1,0.250312302
5esv_A_B_E_ag>6ieq_D_E_B_ab,0,0.250182738
3l95_H_L_Y_ag>3l95_H_L_Y_ab,1,0.249986905
7k7i_J_K_B_ag>7k7i_J_K_B_ab,1,0.249922619
6cyf_F_E_B_ag>5tlk_B_A_X_ab,0,0.248770238
6vlw_H_L_G_ag>6vlw_H_L_G_ab,1,0.24875496
5w08_Q_R_D_ag>5w08_Q_R_D_ab,1,0.248409524
7phw_E_F_D_ag>7phw_E_F_D_ab,1,0.248330952
5mvz_A_B_V_ag>5mvz_A_B_V_ab,1,0.248182309
5th9_J_N_C_ag>5th9_J_N_C_ab,1,0.24810119
6woq_C_D_F_ag>7k90_M_N_A_ab,0,0.247713889
7l7e_E_F_G_ag>4fqr_w_x_W_ab,0,0.247331746
6udk_M_N_R_ag>6udk_M_N_R_ab,1,0.246570437
4r0l_A_B_C_ag>6s8j_H_L_A_ab,0,0.24640377
6wzt_H_L_A_ag>6wzt_H_L_A_ab,1,0.246385714
5wux_C_D_G_ag>7cdi_H_L_E_ab,0,0.2459
5eii_A_B_I_ag>5eii_A_B_I_ab,1,0.245866667
5x8l_G_L_B_ag>5x8l_G_L_B_ab,1,0.245460119
7wd7_a_b_A_ag>7wd7_a_b_A_ab,1,0.245244444
6b0n_H_L_G_ag>6b0n_H_L_G_ab,1,0.244727778
6mek_I_G_A_ag>6mek_I_G_A_ab,1,0.2442315
4rau_K_J_L_ag>4rau_K_J_L_ab,1,0.243617262
4krp_D_C_A_ag>4krp_D_C_A_ab,1,0.243211905
7ll1_J_K_G_ag>7ll1_J_K_G_ab,1,0.243
7ej5_H_L_A_ag>7ej5_H_L_A_ab,1,0.242820833
3bn9_F_E_A_ag>3bn9_F_E_A_ab,1,0.242125
7cn2_H_L_D_ag>7cn2_H_L_D_ab,1,0.241905952
2ybr_D_E_F_ag>2ybr_D_E_F_ab,1,0.241777778
6u9s_A_B_C_ag>3o2d_H_L_A_ab,0,0.241329167
6urm_D_E_C_ag>6urm_D_E_C_ab,1,0.24121746
7dpm_J_K_L_ag>7dpm_J_K_L_ab,1,0.240646032
1ndm_B_A_C_ag>1ndm_B_A_C_ab,1,0.240353615
7nd6_H_L_B_ag>7nd6_H_L_B_ab,1,0.239916667
7pqz_A_B_E_ag>6i9i_H_L_D_ab,0,0.23967019
6iw2_K_L_J_ag>6iw2_K_L_J_ab,1,0.239648016
7niv_C_B_A_ag>7niv_C_B_A_ab,1,0.239543254
7e7y_A_B_R_ag>6s8j_H_L_A_ab,0,0.238625595
1nby_B_A_C_ag>1nby_B_A_C_ab,1,0.2385875
7chs_H_L_E_ag>7chs_H_L_E_ab,1,0.238466071
6u0l_I_J_B_ag>6u0l_I_J_B_ab,1,0.238464683
6oe5_H_L_A_ag>6oe5_H_L_A_ab,1,0.238397619
4qnp_H_L_B_ag>7ora_H_L_C_ab,0,0.238135119
6x3z_K_L_D_ag>6mui_K_L_J_ab,0,0.237748245
4g80_C_D_J_ag>4g80_C_D_J_ab,1,0.237740476
4cc8_F_J_D_ag>3qum_H_L_P_ab,0,0.237542857
6vmk_c_b_d_ag>4xmn_H_L_E_ab,0,0.23751131
7li9_B_C_A_ag>4iof_C_D_A_ab,0,0.237228704
6o9h_A_B_C_ag>6o9h_A_B_C_ab,1,0.237033333
7e5r_M_U_A_ag>5t3z_H_L_G_ab,0,0.236980556
2yc1_A_B_C_ag>2yc1_A_B_C_ab,1,0.236909821
4i77_H_L_Z_ag>2vir_B_A_C_ab,0,0.235108333
6nnj_D_E_B_ag>6s8d_H_L_A_ab,0,0.234895238
4q6i_H_L_C_ag>4q6i_H_L_C_ab,1,0.234266667
4g80_C_D_J_ag>6nf2_H_L_B_ab,0,0.234218254
7rco_D_C_B_ag>7rco_D_C_B_ab,1,0.234120238
7tn0_C_D_S_ag>7tn0_C_D_S_ab,1,0.234083333
7e8c_O_Q_A_ag>7e8c_O_Q_A_ab,1,0.232954167
7bxa_B_C_A_ag>7bxa_B_C_A_ab,1,0.232520877
7ps4_B_C_A_ag>7ps4_B_C_A_ab,1,0.232488095
7d3k_H_L_2_ag>5e94_B_A_G_ab,0,0.232389411
7cqd_I_M_B_ag>7cqd_I_M_B_ab,1,0.232231349
6oe5_B_C_A_ag>6oe5_B_C_A_ab,1,0.23216627
5tlj_B_A_X_ag>5tlj_B_A_X_ab,1,0.231835119
6lxj_M_N_D_ag>6lxj_M_N_D_ab,1,0.231370238
6uta_A_B_C_ag>6uta_A_B_C_ab,1,0.231291533
7l0n_C_D_S_ag>7l0n_C_D_S_ab,1,0.230687408
7chh_J_K_C_ag>6mu6_H_L_G_ab,0,0.230320833
6mhg_M_W_E_ag>5d9q_H_L_G_ab,0,0.23007619
4uu9_H_L_D_ag>4uu9_H_L_D_ab,1,0.229186224
5w1k_L_K_J_ag>5w1k_L_K_J_ab,1,0.227553571
7mly_G_J_B_ag>5d9q_N_M_J_ab,0,0.227382937
6t9d_H_L_C_ag>6bfq_H_L_K_ab,0,0.227271825
5vjo_A_B_E_ag>5vjo_A_B_E_ab,1,0.227127579
6mu8_D_E_B_ag>6pe8_A_B_U_ab,0,0.226981789
7s0e_H_L_A_ag>6nm6_H_L_G_ab,0,0.226883333
6veq_C_D_E_ag>2r29_H_L_A_ab,0,0.226749713
1oaz_H_L_A_ag>7nx9_H_L_E_ab,0,0.226409524
7cwt_E_D_A_ag>7cwt_E_D_A_ab,1,0.226146825
4rau_K_J_L_ag>7cvs_E_F_B_ab,0,0.22608869
5jxe_G_F_A_ag>5utf_D_E_B_ab,0,0.225353571
3u30_C_B_A_ag>6xc4_X_Y_Z_ab,0,0.224633333
4yc2_B_C_A_ag>5t6l_A_B_G_ab,0,0.224391071
4yc2_B_C_A_ag>7nd9_H_L_B_ab,0,0.22380703
6mek_B_D_A_ag>6mek_B_D_A_ab,1,0.2236125
4g6j_H_L_A_ag>4g6j_H_L_A_ab,1,0.223577976
6mph_M_N_C_ag>7wd7_a_b_A_ab,0,0.22355
6j11_D_E_C_ag>6j11_D_E_C_ab,1,0.223518056
6xc4_H_L_A_ag>6r2s_B_A_C_ab,0,0.223452056
7beo_C_D_X_ag>6x87_C_D_X_ab,0,0.223410317
7ll1_H_L_A_ag>7ll1_H_L_A_ab,1,0.223383333
6pe9_H_L_V_ag>6pe9_H_L_V_ab,1,0.223172421
4tsc_H_L_A_ag>4tsc_H_L_A_ab,1,0.222520635
6lyn_H_L_D_ag>6lyn_H_L_D_ab,1,0.221659287
7che_A_B_R_ag>4tnv_Y_g_T_ab,0,0.221365675
6mhr_A_B_C_ag>7wcz_a_b_A_ab,0,0.220919048
6xq0_B_C_A_ag>6xq0_B_C_A_ab,1,0.220876587
6xq2_F_E_D_ag>7r6x_H_L_R_ab,0,0.220525
4i77_H_L_Z_ag>1fdl_H_L_Y_ab,0,0.220230952
7m7b_H_L_A_ag>2ny0_D_C_A_ab,0,0.220016667
2dqf_B_A_C_ag>2dqf_B_A_C_ab,1,0.22001131
1nmc_B_C_A_ag>1nmc_B_C_A_ab,1,0.219897917
5k9q_X_Y_R_ag>7beo_C_D_X_ab,0,0.219451872
4mhj_F_E_C_ag>6hco_F_E_A_ab,0,0.219441071
4mhj_F_E_C_ag>6hco_F_E_A_ab,0,0.219441071
7mzk_N_M_B_ag>7mzk_N_M_B_ab,1,0.218812698
5hdb_H_L_A_ag>5e94_B_A_G_ab,0,0.218579037
4ttd_H_L_A_ag>6veq_C_D_E_ab,0,0.218525
6xdg_C_A_E_ag>6mhg_M_W_E_ab,0,0.2184375
7s4s_H_L_A_ag>7s4s_H_L_A_ab,1,0.218206548
6apd_H_I_B_ag>6apd_H_I_B_ab,1,0.217092857
7r8o_H_L_B_ag>4ut9_I_M_B_ab,0,0.217009091
4oga_C_D_E_ag>7q6e_E_F_B_ab,0,0.216977183
4iof_E_F_B_ag>4yxh_H_L_A_ab,0,0.216861905
7e8f_D_E_R_ag>7e8f_D_E_R_ab,1,0.216855556
4zfg_H_L_A_ag>6nnj_H_L_G_ab,0,0.216822619
6kyz_E_F_D_ag>3zkm_C_D_B_ab,0,0.216648312
6xc7_H_L_A_ag>6fxn_H_I_C_ab,0,0.216505556
7v26_c_d_C_ag>7v26_c_d_C_ab,1,0.216186905
5xj3_J_K_L_ag>5xj3_J_K_L_ab,1,0.216034325
6xc3_B_A_C_ag>6i04_C_D_B_ab,0,0.216014087
7kf1_A_B_C_ag>6nm6_H_L_G_ab,0,0.216009524
3jwo_H_L_A_ag>3jwo_H_L_A_ab,1,0.215907738
7chc_A_B_R_ag>3j8v_G_K_C_ab,0,0.215816667
6pe9_H_L_V_ag>7nfd_D_C_B_ab,0,0.215703571
7k9h_I_M_C_ag>6x87_C_D_X_ab,0,0.215567262
6ii8_G_I_A_ag>6wtv_H_I_G_ab,0,0.215486905
4ybl_H_L_G_ag>7jx3_A_B_R_ab,0,0.215282732
7q9g_E_F_B_ag>5nh3_I_M_B_ab,0,0.215269048
1oaz_J_N_B_ag>6zlr_F_G_D_ab,0,0.215230952
4m8q_H_L_C_ag>4m8q_H_L_C_ab,1,0.215138492
4lvh_B_C_A_ag>4lvh_B_C_A_ab,1,0.2151
7tlz_B_A_J_ag>7q9k_D_E_B_ab,0,0.215099802
7nd0_H_L_A_ag>6bfq_E_F_J_ab,0,0.214990476
6nnj_H_L_G_ag>7ora_H_L_C_ab,0,0.214897619
5c0n_H_L_A_ag>5c0n_H_L_A_ab,1,0.214759416
6pe9_C_D_G_ag>6pe9_C_D_G_ab,1,0.21462123
4ut9_J_N_D_ag>5h37_K_L_B_ab,0,0.214608929
4xvt_H_L_G_ag>4xvt_H_L_G_ab,1,0.214335119
2j6e_I_M_B_ag>4q6i_E_D_J_ab,0,0.213877778
6cm3_K_J_D_ag>6pe9_H_L_V_ab,0,0.213872619
7tn0_B_A_I_ag>7tn0_B_A_I_ab,1,0.213855754
7e88_D_E_F_ag>7e88_D_E_F_ab,1,0.213855556
6mi2_A_B_C_ag>6hco_F_E_A_ab,0,0.213764286
6w03_D_E_B_ag>6nb4_H_L_A_ab,0,0.213439286
5wux_C_D_G_ag>5wux_C_D_G_ab,1,0.213152976
5w9l_H_I_G_ag>5w1m_B_A_R_ab,0,0.213117262
6mug_D_E_B_ag>3tt3_H_L_A_ab,0,0.213092857
5b71_D_C_F_ag>5wob_Q_R_E_ab,0,0.212631944
3c09_C_B_A_ag>3c09_C_B_A_ab,1,0.212006944
5c8j_E_F_J_ag>6mhg_C_P_E_ab,0,0.211903571
5d96_J_I_D_ag>5w1m_D_C_T_ab,0,0.21164504
6o3a_B_A_E_ag>4o5i_W_X_K_ab,0,0.211461429
7cn2_K_k_C_ag>7cn2_K_k_C_ab,1,0.21131627
4o5i_S_T_G_ag>7beo_C_D_X_ab,0,0.211299543
4jpv_H_L_G_ag>4jpv_H_L_G_ab,1,0.210981349
7cn2_K_k_C_ag>1n6q_H_L_B_ab,0,0.210979167
4qnp_H_L_B_ag>4lqf_H_L_A_ab,0,0.210941667
6bkd_H_L_E_ag>6cdi_5_6_2_ab,0,0.210913095
2b2x_H_L_A_ag>2b2x_H_L_A_ab,1,0.210895833
7l5b_H_L_A_ag>7l5b_H_L_A_ab,1,0.210816667
5d70_H_L_A_ag>4h88_H_L_A_ab,0,0.21065
7rso_G_J_C_ag>7rso_G_J_C_ab,1,0.210586905
7e7x_M_N_B_ag>7e7x_M_N_B_ab,1,0.2105125
4khx_H_L_A_ag>4khx_H_L_A_ab,1,0.210331548
